period,year,month,date,weekday,weekday_name,is_weekend,demand_count,zone_hour_records
2011-08,2011,8,2011-08-03,2,Wednesday,False,1235,732
2011-08,2011,8,2011-08-04,3,Thursday,False,1245,731
2011-08,2011,8,2011-08-05,4,Friday,False,1261,716
2011-08,2011,8,2011-08-06,5,Saturday,True,1144,677
2011-08,2011,8,2011-08-07,6,Sunday,True,1043,654
2011-08,2011,8,2011-08-08,0,Monday,False,1209,733
2011-08,2011,8,2011-08-09,1,Tuesday,False,1212,715
2011-08,2011,8,2011-08-10,2,Wednesday,False,1136,695
2011-08,2011,8,2011-08-11,3,Thursday,False,1140,700
2011-08,2011,8,2011-08-12,4,Friday,False,1152,692
2011-08,2011,8,2011-08-13,5,Saturday,True,980,617
2011-08,2011,8,2011-08-14,6,Sunday,True,949,610
2011-08,2011,8,2011-08-15,0,Monday,False,1111,671
2011-08,2011,8,2011-08-16,1,Tuesday,False,1085,687
2011-08,2011,8,2011-08-17,2,Wednesday,False,1063,661
2011-08,2011,8,2011-08-18,3,Thursday,False,1052,668
2011-08,2011,8,2011-08-19,4,Friday,False,1121,671
2011-08,2011,8,2011-08-20,5,Saturday,True,1091,655
2011-08,2011,8,2011-08-21,6,Sunday,True,940,615
2011-08,2011,8,2011-08-22,0,Monday,False,1118,708
2011-08,2011,8,2011-08-23,1,Tuesday,False,1162,710
2011-08,2011,8,2011-08-24,2,Wednesday,False,1057,657
2011-08,2011,8,2011-08-25,3,Thursday,False,1134,664
2011-08,2011,8,2011-08-26,4,Friday,False,1202,715
2011-08,2011,8,2011-08-27,5,Saturday,True,1082,660
2011-08,2011,8,2011-08-28,6,Sunday,True,1006,649
2011-08,2011,8,2011-08-29,0,Monday,False,1119,677
2011-08,2011,8,2011-08-30,1,Tuesday,False,1107,643
2011-08,2011,8,2011-08-31,2,Wednesday,False,1079,686
2011-09,2011,9,2011-09-01,3,Thursday,False,1183,710
2011-09,2011,9,2011-09-02,4,Friday,False,1227,744
2011-09,2011,9,2011-09-03,5,Saturday,True,1086,687
2011-09,2011,9,2011-09-04,6,Sunday,True,969,620
2011-09,2011,9,2011-09-05,0,Monday,False,1022,659
2011-09,2011,9,2011-09-06,1,Tuesday,False,1144,699
2011-09,2011,9,2011-09-07,2,Wednesday,False,1168,683
2011-09,2011,9,2011-09-08,3,Thursday,False,1183,697
2011-09,2011,9,2011-09-09,4,Friday,False,1296,732
2011-09,2011,9,2011-09-10,5,Saturday,True,1140,698
2011-09,2011,9,2011-09-11,6,Sunday,True,999,639
2011-09,2011,9,2011-09-12,0,Monday,False,971,628
2011-09,2011,9,2011-09-13,1,Tuesday,False,1068,648
2011-09,2011,9,2011-09-14,2,Wednesday,False,1084,671
2011-09,2011,9,2011-09-15,3,Thursday,False,1034,645
2011-09,2011,9,2011-09-16,4,Friday,False,1061,662
2011-09,2011,9,2011-09-17,5,Saturday,True,936,611
2011-09,2011,9,2011-09-18,6,Sunday,True,817,570
2011-09,2011,9,2011-09-19,0,Monday,False,1000,625
2011-09,2011,9,2011-09-20,1,Tuesday,False,1004,641
2011-09,2011,9,2011-09-21,2,Wednesday,False,1014,645
2011-09,2011,9,2011-09-22,3,Thursday,False,1109,688
2011-09,2011,9,2011-09-23,4,Friday,False,1209,699
2011-09,2011,9,2011-09-24,5,Saturday,True,1113,657
2011-09,2011,9,2011-09-25,6,Sunday,True,877,599
2011-09,2011,9,2011-09-26,0,Monday,False,863,573
2011-09,2011,9,2011-09-27,1,Tuesday,False,948,608
2011-09,2011,9,2011-09-28,2,Wednesday,False,1037,649
2011-09,2011,9,2011-09-29,3,Thursday,False,1010,645
2011-09,2011,9,2011-09-30,4,Friday,False,1097,662
2011-10,2011,10,2011-10-01,5,Saturday,True,924,605
2011-10,2011,10,2011-10-02,6,Sunday,True,857,578
2011-10,2011,10,2011-10-03,0,Monday,False,984,622
2011-10,2011,10,2011-10-04,1,Tuesday,False,984,649
2011-10,2011,10,2011-10-05,2,Wednesday,False,987,624
2011-10,2011,10,2011-10-06,3,Thursday,False,1070,663
2011-10,2011,10,2011-10-07,4,Friday,False,1085,673
2011-10,2011,10,2011-10-08,5,Saturday,True,1055,671
2011-10,2011,10,2011-10-09,6,Sunday,True,827,572
2011-10,2011,10,2011-10-10,0,Monday,False,906,583
2011-10,2011,10,2011-10-11,1,Tuesday,False,972,629
2011-10,2011,10,2011-10-12,2,Wednesday,False,942,592
2011-10,2011,10,2011-10-13,3,Thursday,False,970,614
2011-10,2011,10,2011-10-14,4,Friday,False,1046,653
2011-10,2011,10,2011-10-15,5,Saturday,True,866,580
2011-10,2011,10,2011-10-16,6,Sunday,True,721,516
2011-10,2011,10,2011-10-17,0,Monday,False,858,558
2011-10,2011,10,2011-10-18,1,Tuesday,False,913,598
2011-10,2011,10,2011-10-19,2,Wednesday,False,975,626
2011-10,2011,10,2011-10-20,3,Thursday,False,1017,639
2011-10,2011,10,2011-10-21,4,Friday,False,1041,633
2011-10,2011,10,2011-10-22,5,Saturday,True,903,586
2011-10,2011,10,2011-10-23,6,Sunday,True,813,559
2011-10,2011,10,2011-10-24,0,Monday,False,936,591
2011-10,2011,10,2011-10-25,1,Tuesday,False,1046,650
2011-10,2011,10,2011-10-26,2,Wednesday,False,1042,649
2011-10,2011,10,2011-10-27,3,Thursday,False,1055,643
2011-10,2011,10,2011-10-28,4,Friday,False,1104,675
2011-10,2011,10,2011-10-29,5,Saturday,True,958,609
2011-10,2011,10,2011-10-30,6,Sunday,True,967,597
2011-10,2011,10,2011-10-31,0,Monday,False,1006,626
2011-11,2011,11,2011-11-01,1,Tuesday,False,1034,640
